unique.id,reference.number,year,division,family.publication,genus.publication,binomial.publication,family.resolved,genus.resolved,binomial.resolved,growth.form,tissue,position,dead.alive,decay.class,cwd.diameter,cwd.length,tissue.c,variation.tissue.c,volatile.c,variation.volatile.c,drying.method,drying.temperature.avg,drying.duration.hrs,analytical.instrument,sample.handling,biome,biome.whittaker,region,country,latitude,longitude,latitude.r,longitude.r,mat.pub,map.pub,elev,bio.MAT,bio.MDR,bio.isothermality,bio.temp_seasonality,bio.maxtemp,bio.mintemp,bio.temp_annual_range,bio.mean_temp_wettest_quarter,bio.mean_temp_driest_quarter,bio.mean_temp_warmest_quarter,bio.mean_temp_coldest_quarter,bio.MAP,bio.prec_wettest_month,bio.prec_driest_month,bio.prec_seasonality,bio.prec_wettest_quarter,bio.prec_driest_quarter,bio.prec_warmest_quarter,bio.prec_coldest_quarter,temp.Jan,temp.Feb,temp.Mar,temp.Apr,temp.May,temp.Jun,temp.Jul,temp.Aug,temp.Sep,temp.Oct,temp.Nov,temp.Dec,prec.Jan,prec.Feb,prec.Mar,prec.Apr,prec.May,prec.Jun,prec.Jul,prec.Aug,prec.Sep,prec.Oct,prec.Nov,prec.Dec,compilation,notes
3100,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,branch,downed,dead,2,4.56.cm,not.specified,46.43,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3101,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,branch,downed,dead,2,4.6.cm,not.specified,46.15,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3102,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,branch,downed,dead,2,4.11.cm,not.specified,47.15,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3103,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,branch,downed,dead,2,4.8.cm,not.specified,45.61,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3104,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,branch,downed,dead,2,2.83.cm,not.specified,45.86,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3105,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,branch,downed,dead,2,1.69.cm,not.specified,46.18,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3106,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,branch,downed,dead,2,2.54.cm,not.specified,44.81,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3107,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,4.25.cm,not.specified,48.28,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3108,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,5.58.cm,not.specified,48.1,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3109,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,6.3.cm,not.specified,48.14,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3110,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,3.8.cm,not.specified,48.25,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3111,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,3.05.cm,not.specified,48.58,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3112,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,2.85.cm,not.specified,49.26,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3113,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,2.1.cm,not.specified,48.29,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3114,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,2.55.cm,not.specified,48.1,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3115,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,0.85.cm,not.specified,48.29,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3116,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,1.55.cm,not.specified,48.02,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3117,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,1.5.cm,not.specified,48.56,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3118,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,1.35.cm,not.specified,48.78,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3119,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,1.9.cm,not.specified,48.12,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3120,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,0.58.cm,not.specified,48.71,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3121,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,0.57.cm,not.specified,48.69,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3122,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,1.37.cm,not.specified,47.74,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3123,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,0.58.cm,not.specified,49.28,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
3124,98,2015,angiosperm,Fagaceae,Quercus,Quercus_crispula,Fagaceae,Quercus,Quercus_crispula,tree,root,downed,dead,2,0.55.cm,not.specified,48.56,NA,NA,NA,conventional_drying,65,NA,elemental_analyzer_Sumigraph_NC_22F__220F_Sumika,discs_ground,temperate,NA,Asia,Japan,36.8¡N,139.0¡E,36.8,139,10.2,1742.4,796,9.220832825,8.958333015,26.98293114,893.6809692,26.39999962,-6.800000191,33.20000076,20.16666603,1.383333325,20.16666603,-1.516666651,1663,215,89,36.17921066,637,291,637,309,-2.5,-2.400000095,0.400000006,7.300000191,12.60000038,16.60000038,20.79999924,22.10000038,17.70000076,11.5,6,0.699999988,112,103,94,106,117,176,208,214,215,139,89,90,Martin et al. 2021 Nature Communications,All CWD was four years old with no decay class given (DC 2 on a 5-point scale seems reasonable); raw data provided in SI
